Combination,myPort,Risk
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'LH')",[0.    0.    0.    0.414 0.586],3.0471999614979155
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'SIRI')",[0.    0.    0.    0.385 0.615],2.6089226570117376
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'CVX')",[0.    0.    0.    0.454 0.546],3.57056055696911
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'PSEC')",[0.    0.    0.    0.245 0.755],2.4079030228128757
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'KCE')",[0.506 0.    0.    0.494 0.   ],3.8465492185764303
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'HCA')",[0.506 0.    0.    0.494 0.   ],3.8465492185764303
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'AMZN')",[0.506 0.    0.    0.494 0.   ],3.8465492185764303
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'UNH', 'APPLE', 'AVGO', 'O')",[0.    0.    0.    0.464 0.536],3.2126560226565015
"('SAPPE', 'UNH', 'AVGO', 'LH', 'CVX')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('SAPPE', 'UNH', 'AVGO', 'LH', 'KCE')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('SAPPE', 'UNH', 'AVGO', 'LH', 'HCA')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('SAPPE', 'UNH', 'AVGO', 'LH', 'AMZN')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('SAPPE', 'UNH', 'AVGO', 'LH', 'O')",[0.    0.    0.414 0.586 0.   ],3.0471999614979155
"('SAPPE', 'UNH', 'AVGO', 'SIRI', 'ORI')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('SAPPE', 'UNH', 'AVGO', 'SIRI', 'KCE')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('SAPPE', 'UNH', 'AVGO', 'SIRI', 'HCA')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('SAPPE', 'UNH', 'AVGO', 'SIRI', 'AMZN')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('SAPPE', 'UNH', 'AVGO', 'SIRI', 'O')",[0.    0.    0.385 0.615 0.   ],2.6089226570117376
"('SAPPE', 'UNH', 'AVGO', 'CVX', 'KCE')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('SAPPE', 'UNH', 'AVGO', 'CVX', 'HCA')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('SAPPE', 'UNH', 'AVGO', 'CVX', 'AMZN')",[0.    0.    0.454 0.546 0.   ],3.57056055696911
"('SAPPE', 'UNH', 'AVGO', 'PSEC', 'KCE')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('SAPPE', 'UNH', 'AVGO', 'PSEC', 'HCA')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('SAPPE', 'UNH', 'AVGO', 'PSEC', 'AMZN')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('SAPPE', 'UNH', 'AVGO', 'PSEC', 'O')",[0.    0.    0.245 0.755 0.   ],2.4079030228128757
"('SAPPE', 'UNH', 'AVGO', 'TISCO', 'AMZN')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('SAPPE', 'UNH', 'AVGO', 'TISCO', 'O')",[0.   0.   0.37 0.63 0.  ],2.418600004798511
"('SAPPE', 'UNH', 'AVGO', 'ICHI', 'O')",[0.   0.   0.47 0.53 0.  ],2.397199496104468
"('SAPPE', 'VZ', 'ENB', 'AVGO', 'LH')",[0.    0.029 0.728 0.243 0.   ],2.337498182458724
"('SAPPE', 'VZ', 'ENB', 'AVGO', 'CVX')",[0.    0.029 0.728 0.243 0.   ],2.3374981824587233
"('SAPPE', 'VZ', 'ENB', 'AVGO', 'ORI')",[0.    0.029 0.728 0.243 0.   ],2.337498182458724
"('SAPPE', 'VZ', 'ENB', 'AVGO', 'KCE')",[0.    0.029 0.728 0.243 0.   ],2.337498182458724
"('SAPPE', 'VZ', 'ENB', 'AVGO', 'HCA')",[0.    0.029 0.728 0.243 0.   ],2.337498182458724
"('SAPPE', 'VZ', 'ENB', 'AVGO', 'AMZN')",[0.    0.029 0.728 0.243 0.   ],2.337498182458724
"('SAPPE', 'VZ', 'ENB', 'AVGO', 'O')",[0.    0.029 0.728 0.243 0.   ],2.337498182458724
"('SAPPE', 'VZ', 'PTT', 'UL', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'KTB', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'MSFT', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'SAT', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'TSMC', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('SAPPE', 'VZ', 'PTT', 'JPM', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'Visa', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'PTT', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'PTT', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'PTT', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'PTT', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'UL', 'KTB', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'MSFT', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'SAT', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'TSMC', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('SAPPE', 'VZ', 'UL', 'JPM', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'Visa', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'UL', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'UL', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'UL', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'UL', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'KTB', 'MSFT', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'SAT', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'TSMC', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('SAPPE', 'VZ', 'KTB', 'JPM', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'Visa', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'KTB', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'KTB', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965907
"('SAPPE', 'VZ', 'KTB', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'KTB', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'MSFT', 'SAT', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'TSMC', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('SAPPE', 'VZ', 'MSFT', 'JPM', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'Visa', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'MSFT', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'MSFT', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'MSFT', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'MSFT', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'SAT', 'TSMC', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('SAPPE', 'VZ', 'SAT', 'JPM', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'Visa', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'SAT', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'SAT', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'SAT', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'SAT', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'TSMC', 'SCB', 'AVGO')",[0.    0.    0.    0.571 0.429],2.5726313626765234
"('SAPPE', 'VZ', 'TSMC', 'JPM', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'Visa', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TSMC', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'TSMC', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'TSMC', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'TSMC', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'LH')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'SIRI')",[0.    0.004 0.397 0.416 0.182],2.565039229807748
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'CVX')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'ORI')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'KCE')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'HCA')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'AMZN')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('SAPPE', 'VZ', 'SCB', 'AVGO', 'O')",[0.    0.    0.571 0.429 0.   ],2.5726313626765234
"('SAPPE', 'VZ', 'JPM', 'Visa', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'JPM', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'JPM', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'JPM', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'JPM', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'Visa', 'META', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'Visa', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'Visa', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'Visa', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'Visa', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'META', 'TOP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'META', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'META', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'META', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'META', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'TOP', 'BMWG', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TOP', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TOP', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TOP', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TOP', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TOP', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TOP', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'TOP', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'TOP', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965907
"('SAPPE', 'VZ', 'TOP', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'TOP', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'BMWG', 'AP', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'BMWG', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'BMWG', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'BMWG', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'BMWG', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'BMWG', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'BMWG', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'BMWG', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'BMWG', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'BMWG', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
"('SAPPE', 'VZ', 'AP', 'ABBV', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'AP', 'KBS', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'AP', 'NVDA', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'AP', 'Cpaxt', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'AP', 'APPLE', 'AVGO')",[0.    0.578 0.    0.    0.422],2.7064595791329236
"('SAPPE', 'VZ', 'AP', 'AVGO', 'SIRI')",[0.    0.188 0.    0.397 0.414],2.578523055347975
"('SAPPE', 'VZ', 'AP', 'AVGO', 'PSEC')",[0.    0.065 0.    0.265 0.67 ],2.4026810116965898
"('SAPPE', 'VZ', 'AP', 'AVGO', 'TISCO')",[0.   0.   0.   0.37 0.63],2.418600004798511
"('SAPPE', 'VZ', 'AP', 'AVGO', 'ICHI')",[0.   0.   0.   0.47 0.53],2.397199496104468
